SL1344_v1	EEP	MEP	LEP	ESP	LSP	25C	NaCl	Bile	Low_Fe	NoO2S	NoO2	Oxygen	NonSPI2	InSPI2	Peroxide	NO	Macrophage
SL1344_0617	5540.96	10049.19	11256.25	3486.93	1334.74	12593.18	2365.44	22650.86	9089.02	5455.61	4042.41	3326.49	5796.85	3389.51	2160.42	3283.56	6306.43
SL1344_0618	87.76	94.67	57.11	66.19	31.17	58.48	96.40	78.60	92.96	108.63	104.82	77.32	67.68	78.00	173.81	88.16	46.88
SL1344_0619	7.40	8.91	9.13	8.27	2.92	2.98	7.70	10.50	9.97	11.01	8.09	11.74	11.02	8.55	5.87	17.93	30.41
SL1344_0620	89.21	74.81	139.40	109.33	11.95	98.08	74.37	136.97	95.03	144.21	129.38	137.18	170.80	225.82	43.05	78.16	380.83
SL1344_0621	162.54	227.99	100.30	44.73	1.48	184.83	63.26	223.96	154.98	49.58	31.24	118.98	59.54	74.18	32.85	67.32	115.19
SL1344_0622	18.04	11.75	15.40	19.87	53.56	6.82	47.70	16.40	14.49	9.81	9.45	21.15	48.44	33.40	8.00	66.72	19.68
SL1344_ncRNA_9	1076.30	3510.57	21880.48	51903.60	4579.25	2510.31	1834.88	2390.50	3918.65	5861.11	24262.26	37479.32	11872.95	5847.59	12232.36	15720.28	551.01
SL1344_0623	62.25	65.74	40.71	13.82	2.33	42.92	40.96	86.22	53.69	19.24	20.10	38.74	52.53	64.06	10.96	24.75	63.22
SL1344_0624	370.23	610.58	236.36	248.22	39.10	267.26	1185.03	389.71	868.51	221.45	166.98	387.78	383.26	414.92	331.21	286.70	347.88
SL1344_0625	165.13	151.74	124.29	38.50	3.18	125.36	92.55	179.61	125.76	38.83	36.35	105.11	112.26	80.10	16.63	35.35	101.72
SL1344_0627	63.90	54.11	43.05	15.84	4.36	55.33	24.79	46.91	43.05	17.79	16.42	40.09	39.23	28.62	4.16	17.28	26.89
SL1344_0628	85.25	65.01	36.74	19.92	1.83	56.88	18.47	60.56	47.54	21.03	19.67	42.03	41.61	26.17	3.92	17.54	26.98
SL1344_0629	144.60	83.74	48.68	13.30	0.00	72.24	14.41	77.26	64.51	22.93	17.14	60.07	52.07	27.45	1.65	8.33	79.71
SL1344_0630	148.15	85.03	64.15	21.20	0.98	73.28	22.26	116.35	65.74	26.08	25.25	68.83	67.86	52.09	8.65	14.54	131.99
SL1344_0631	10.35	17.48	14.99	12.22	2.45	5.00	8.37	17.58	9.99	14.04	12.14	17.26	11.76	16.97	4.93	11.72	36.16
SL1344_0632	3.23	4.34	11.66	10.61	0.57	2.78	2.55	18.38	4.57	19.20	10.52	5.13	2.81	2.38	0.78	1.15	19.29
SL1344_ncRNA_10	29.17	51.77	133.19	131.26	155.18	122.27	154.60	83.56	90.54	87.36	118.87	159.72	43.62	104.14	58.06	156.36	28.46
SL1344_0633	34.96	30.50	20.50	11.91	0.48	21.57	9.73	26.53	21.92	9.30	9.17	24.80	28.14	18.13	2.00	9.81	19.43
SL1344_0634	83.21	82.12	49.31	19.95	2.41	53.51	15.28	83.58	63.87	27.34	26.20	63.49	63.11	40.67	3.49	16.78	61.20
SL1344_0635	144.89	147.36	100.81	78.86	11.70	135.69	55.90	196.69	119.48	80.17	88.82	122.22	96.24	113.97	26.14	61.49	106.56
SL1344_0636	96.71	94.03	68.51	36.51	8.33	78.24	41.63	116.01	79.51	42.25	44.52	81.05	77.05	68.41	13.21	27.80	93.23
SL1344_0637	2.12	1.31	1.65	0.35	0.00	0.00	1.70	1.19	0.82	221.52	107.39	6.09	2.99	3.75	0.00	0.62	1.26
SL1344_0638	1.18	1.94	2.37	1.91	1.11	1.06	2.94	1.37	1.32	59.78	42.15	6.21	2.34	3.06	0.88	2.91	4.06
SL1344_0639	11.46	13.74	19.42	18.89	11.96	21.90	25.80	8.19	17.24	60.25	41.31	18.45	17.61	18.56	28.49	42.13	14.17
SL1344_0640	17.91	27.47	25.43	24.92	6.45	17.07	31.83	34.27	29.21	51.88	43.92	31.42	24.36	14.93	17.29	31.64	23.49
SL1344_0641	20.44	42.14	90.45	144.86	93.33	57.00	154.73	130.45	43.30	233.81	100.22	82.38	36.16	49.38	43.83	77.59	120.53
SL1344_0642	6.94	5.72	5.98	6.34	29.81	7.09	9.40	7.74	10.17	9.81	5.28	8.98	5.77	5.35	5.34	9.15	8.91
SL1344_0643	1.74	1.88	2.17	1.87	4.13	0.98	4.41	1.95	2.86	1.92	2.65	3.38	3.02	2.30	0.48	2.54	3.01
SL1344_0644	1.82	1.19	1.94	1.71	0.17	1.06	1.95	1.28	1.58	1.99	1.22	3.12	1.82	1.90	0.66	2.05	3.48
SL1344_0647	4.90	4.26	5.02	2.56	3.00	3.57	3.79	3.98	4.53	2.76	2.72	4.59	4.27	3.47	1.92	5.17	7.42
SL1344_0648	2.56	5.77	6.63	6.55	2.07	2.06	2.64	6.02	4.26	80.07	30.09	4.77	2.90	4.33	1.22	3.71	4.76
SL1344_0649	7.07	15.95	20.92	10.86	1.26	9.94	3.58	57.64	8.66	71.70	17.98	6.71	11.49	4.04	1.94	2.85	32.91
SL1344_0650	7.71	16.04	23.29	20.80	2.13	12.27	4.04	72.87	8.15	97.26	20.87	7.67	16.36	5.58	6.60	1.99	49.37
SL1344_0651	8.89	18.59	107.18	34.68	3.17	13.54	20.37	21.40	16.42	5.42	3.28	21.07	87.44	60.53	7.56	32.21	62.06
SL1344_0652	10.47	21.12	130.80	43.80	3.69	10.05	25.81	26.42	20.14	6.64	1.30	26.98	113.59	55.76	9.66	37.75	71.00
SL1344_0653	7.67	9.49	94.24	33.43	3.11	7.47	21.07	28.57	9.17	3.66	1.35	23.03	69.78	44.19	14.12	22.82	83.28
SL1344_0067	22.99	28.77	9.36	30.24	19.39	10.24	6.00	54.55	29.25	2.83	2.18	15.02	306.38	172.69	14.48	15.80	23.30
SL1344_ncRNA_47	246.36	1096.50	4993.98	4358.99	3725.27	529.41	681.21	1658.48	1199.37	789.98	199.13	792.29	1434.53	891.18	1603.56	1071.76	1064.46
SL1344_0654	52.54	154.57	832.90	669.12	516.41	95.56	118.73	364.92	179.90	89.86	25.12	158.44	338.71	221.01	327.15	211.23	438.72
SL1344_0655	65.76	68.87	30.56	23.10	2.55	37.49	51.32	47.07	72.54	14.10	19.60	47.90	60.07	49.16	3.68	41.73	44.83
SL1344_0656	132.15	155.67	78.34	57.63	6.66	86.30	122.98	167.38	196.65	64.52	54.84	132.55	144.57	136.96	14.05	78.96	186.45
SL1344_0657	116.16	156.12	77.07	73.83	26.55	97.34	153.69	161.78	233.37	96.27	65.31	138.18	127.96	139.86	40.75	143.79	123.16
SL1344_0658	74.12	141.36	57.03	59.68	20.29	37.85	210.22	156.73	188.00	78.07	52.80	120.38	100.11	96.11	51.48	104.35	143.31
SL1344_0659	129.98	99.85	66.42	24.17	1.62	76.61	42.87	116.19	55.61	24.94	17.30	71.00	89.04	90.47	13.54	16.86	163.74
SL1344_0660	19.46	21.97	20.74	19.50	16.40	15.53	26.95	34.03	22.19	33.56	25.76	23.61	20.18	18.67	17.79	18.95	30.31
SL1344_0661	10.94	15.52	13.85	20.54	8.22	12.98	29.11	18.58	22.37	33.23	26.97	19.34	11.62	23.61	55.13	39.77	10.58
SL1344_ncRNA_48	21.64	23.12	31.36	36.55	33.08	25.70	75.74	30.20	40.45	40.83	35.28	57.95	87.79	144.84	112.03	117.82	83.61
SL1344_0068	13.98	25.06	10.49	16.37	1.04	7.71	4.83	41.94	21.62	5.04	4.26	12.59	226.08	147.21	33.35	8.46	64.74
SL1344_0662	16.79	11.52	24.33	27.96	18.94	7.15	22.78	27.27	27.34	24.27	32.55	53.76	29.79	44.59	20.49	74.37	62.05
SL1344_0663	62.04	53.26	52.17	27.89	7.77	34.57	47.13	66.16	63.02	37.31	35.26	54.86	61.39	66.16	7.41	37.82	71.72
SL1344_0664	40.38	38.90	35.07	22.11	4.13	18.81	10.89	52.27	49.29	33.77	29.32	37.73	36.52	23.86	15.66	16.78	123.67
SL1344_0665	53.33	59.38	59.60	37.05	4.74	35.94	30.15	71.39	77.59	71.76	56.03	57.72	49.67	33.23	42.24	32.01	241.62
SL1344_0666	32.61	42.00	47.84	36.01	10.10	22.99	34.87	84.74	76.06	80.81	50.03	30.26	27.47	28.65	138.47	21.85	276.44
SL1344_0667	21.54	35.30	53.67	37.24	2.87	20.19	10.26	76.58	26.23	85.82	31.08	16.18	22.66	7.40	41.34	7.70	196.64
SL1344_0668	134.88	159.76	91.04	38.17	3.17	119.60	58.08	182.58	128.50	55.12	51.92	101.23	107.00	85.36	11.51	33.76	99.35
SL1344_ncRNA_49	38.02	47.02	75.69	88.73	156.87	52.01	183.67	151.79	86.30	268.57	53.93	60.06	76.61	36.87	143.84	148.85	55.80
SL1344_0669	5.79	7.16	62.57	48.37	2.21	15.14	5.60	76.08	7.03	73.16	23.22	9.31	8.31	4.48	7.68	3.66	23.61
SL1344_0670	8.78	15.44	73.10	81.26	8.80	26.24	21.75	30.11	13.27	68.17	45.21	16.90	15.49	11.45	8.77	16.95	14.13
SL1344_0007	280.70	459.73	355.73	186.52	29.75	209.65	242.61	589.81	557.77	439.43	425.74	390.55	185.90	279.95	69.67	149.64	302.72
SL1344_0069	13.60	17.78	8.01	29.90	8.50	9.45	10.80	23.85	9.95	373.99	174.47	9.21	22.66	10.73	6.72	17.58	29.50
SL1344_0671	1.29	3.20	10.52	10.31	11.68	2.65	6.92	3.88	5.48	5.30	6.14	6.77	10.04	9.66	6.70	35.58	6.52
SL1344_0672	1.21	1.00	2.95	1.70	0.05	0.61	2.02	1.31	1.36	0.71	1.32	3.01	2.17	2.96	1.65	4.63	3.60
SL1344_0673	2.30	3.52	5.33	2.98	0.66	2.37	4.68	2.62	2.89	2.13	1.78	6.67	5.19	4.57	2.81	9.73	15.25
SL1344_0674	12.10	26.65	13.99	9.57	0.47	18.81	27.47	27.79	20.83	10.98	9.45	21.66	21.35	18.53	6.29	22.05	41.39
SL1344_0675	559.23	459.87	427.43	223.89	43.88	464.96	675.26	602.97	515.03	211.39	214.72	378.39	423.73	297.29	425.52	330.35	417.95
SL1344_ncRNA_50	1147.15	794.70	586.95	284.72	37.94	836.62	1298.85	640.71	591.34	227.41	296.78	553.00	712.20	395.85	630.21	525.64	561.39
SL1344_0676	459.55	367.12	200.00	154.06	16.78	342.53	366.89	327.35	304.88	128.37	84.01	195.07	168.02	155.56	53.51	128.55	281.50
SL1344_0677	203.72	157.40	72.71	9.42	0.89	132.85	47.89	86.28	111.45	19.29	14.69	61.75	74.89	34.02	0.61	13.21	84.49
SL1344_0678	41.66	38.21	26.29	15.60	2.58	23.52	53.92	55.36	37.89	19.71	14.29	24.56	38.26	28.22	11.13	20.22	23.79
SL1344_0679	151.77	143.60	116.11	91.10	47.72	83.16	147.75	212.20	140.17	80.02	64.15	124.42	111.05	113.24	19.44	73.46	127.22
SL1344_0070	2.06	0.64	2.74	1.20	0.00	3.02	1.38	1.54	2.80	1.59	0.63	1.74	1.57	1.82	0.29	1.51	2.09
SL1344_0680	120.06	131.95	121.20	68.97	9.33	71.49	73.54	152.45	116.53	80.66	84.19	128.43	87.95	88.62	24.60	54.03	103.39
SL1344_0681	2.22	8.22	6.13	8.19	7.95	2.00	2.71	22.74	7.86	679.31	163.75	10.28	4.13	3.36	1.94	3.09	8.46
SL1344_0682	0.81	3.45	3.05	6.17	0.19	0.73	1.87	14.72	5.69	703.32	151.91	10.48	1.16	2.22	0.78	1.63	4.61
SL1344_0683	1.19	2.33	3.10	6.16	0.08	1.45	1.87	16.83	3.47	587.80	113.63	5.91	0.67	0.89	0.78	0.90	4.53
SL1344_0684	10.20	19.35	13.74	8.72	1.56	6.74	9.45	16.46	17.06	14.01	15.52	17.80	17.17	34.18	7.47	19.37	74.69
SL1344_0685	6.92	8.49	7.86	5.69	1.16	3.19	6.97	9.72	8.47	8.03	8.20	9.02	9.43	27.85	8.11	9.50	23.18
SL1344_0686	4.47	4.88	4.44	2.79	0.43	1.66	3.93	4.92	5.71	5.34	7.07	5.16	4.80	20.83	9.68	6.56	9.41
SL1344_0687	0.90	0.46	1.08	1.04	0.15	0.95	2.56	1.23	1.28	1.72	0.98	0.86	0.72	27.21	8.70	3.57	5.47
SL1344_0688	0.37	0.23	0.51	0.30	0.30	0.25	3.91	0.62	0.43	0.32	0.45	0.56	0.44	35.58	8.88	4.21	5.41
SL1344_0071	1.17	2.18	3.18	2.46	0.16	0.53	0.63	2.05	1.37	2.24	1.43	1.59	1.02	1.38	0.33	1.30	1.96
SL1344_0689	37.25	40.55	45.64	64.25	24.15	22.82	207.91	83.66	50.87	90.13	111.11	68.60	119.66	157.67	275.73	102.59	205.96
SL1344_0690	4.75	4.81	11.00	10.60	5.51	6.71	10.97	10.51	7.29	6.87	9.42	19.38	9.12	13.99	1.99	11.76	16.04
SL1344_0691	13.06	7.95	5.89	4.06	2.90	8.96	5.10	6.75	6.51	6.04	4.98	6.17	61.17	58.31	9.08	15.73	9.95
SL1344_0692	37.59	53.40	50.74	43.57	6.61	35.36	68.46	120.78	79.17	73.69	51.00	69.08	96.30	111.55	26.17	57.05	128.61
SL1344_0693	17.08	31.25	23.54	28.87	1.80	16.86	19.26	48.17	41.39	33.26	33.56	36.75	55.30	51.00	10.71	18.80	70.15
SL1344_0694	14.33	15.48	16.37	15.84	1.20	10.83	15.67	30.94	29.13	21.52	26.03	30.66	34.91	43.01	10.66	17.09	66.75
SL1344_0695	17.15	22.24	21.43	19.56	1.95	15.07	15.87	32.40	38.77	25.85	33.91	31.57	39.68	42.92	7.24	19.74	49.22
SL1344_0696	9.37	7.25	9.52	5.44	0.95	2.11	11.27	3.51	3.64	12.41	8.59	6.35	11.22	24.05	5.89	17.82	64.33
SL1344_0697	16.27	12.41	14.41	9.53	2.09	11.24	29.28	17.05	15.36	16.76	11.49	13.77	20.06	22.26	3.33	16.82	59.43
SL1344_0698	3.21	2.27	3.44	0.30	0.00	0.83	2.45	2.74	1.42	2.02	1.49	1.24	2.19	3.57	1.02	3.75	4.16
SL1344_0072	3.66	2.57	3.27	2.49	4.44	2.49	3.49	3.18	4.06	3.49	3.22	4.55	2.54	3.36	1.27	4.90	3.26
SL1344_0699	1.24	0.77	1.81	0.41	0.34	0.19	2.22	0.62	1.45	1.47	1.69	1.68	1.26	2.06	0.35	1.70	1.09
SL1344_0702	0.86	0.21	0.75	0.45	0.21	0.15	1.10	0.38	0.80	0.76	0.42	1.16	0.75	1.70	0.19	1.60	0.57
SL1344_0703	1.63	0.34	1.52	0.99	0.60	0.73	3.04	1.32	1.16	0.12	0.99	1.56	2.54	1.15	0.60	2.54	1.29
SL1344_0704	2.59	1.48	1.99	1.85	1.37	0.36	5.75	2.54	2.63	1.06	0.32	1.62	3.47	1.55	0.78	3.11	0.67
SL1344_0705	3.03	1.60	1.35	1.43	0.61	0.97	3.47	1.29	2.18	0.38	0.53	2.63	2.63	1.84	0.12	2.53	1.34
SL1344_0706	3.54	2.24	3.13	1.95	0.63	1.94	4.61	4.65	3.15	1.37	1.27	1.69	3.31	2.38	0.29	3.67	1.20
SL1344_0707	2.21	1.37	1.73	1.10	0.37	0.83	2.17	1.79	2.00	0.33	1.65	1.50	2.89	1.56	0.31	1.22	1.06
SL1344_0708	3.48	1.60	2.78	2.63	1.35	1.97	5.37	2.97	2.70	1.64	1.78	1.59	4.30	2.18	1.31	2.65	1.89
SL1344_0709	42.57	26.33	33.61	23.04	15.43	26.24	63.48	23.48	33.03	42.54	22.82	25.79	32.67	27.75	32.52	36.27	31.56
SL1344_0710	24.06	18.96	18.80	11.46	1.34	15.03	16.39	28.33	20.62	18.16	14.23	19.05	26.01	17.85	10.94	14.84	36.59
SL1344_0711	7.82	7.50	19.74	8.25	2.78	4.60	37.53	12.18	9.65	11.83	13.26	20.31	11.11	4.63	2.76	21.04	9.52
SL1344_0712	68.30	139.67	574.75	214.17	19.34	88.37	609.70	187.98	202.33	102.68	76.82	557.11	306.69	125.05	230.98	262.39	189.45
SL1344_0713	2.90	3.58	4.14	2.47	1.01	4.84	11.50	5.88	5.46	11.32	5.06	4.20	5.76	1.46	4.39	9.36	2.96
SL1344_0714	93.11	121.51	735.37	349.13	20.94	193.71	348.44	578.93	115.40	48.43	45.66	484.81	237.16	70.93	217.16	104.81	357.91
SL1344_0715	72.98	118.16	680.35	314.23	5.20	110.77	256.78	426.82	71.38	53.12	34.96	441.98	206.38	74.19	38.52	83.34	240.32
SL1344_0716	45.28	119.64	522.83	181.19	4.37	90.19	121.54	195.45	61.36	48.50	34.99	386.03	145.68	51.18	27.75	57.06	151.66
SL1344_0717	73.21	226.00	826.67	263.51	10.29	154.23	199.47	266.55	98.54	98.96	63.32	569.54	239.62	98.20	52.79	96.43	171.83
SL1344_0718	55.56	331.74	693.90	218.63	4.20	80.21	67.78	267.50	257.45	69.87	56.80	459.33	155.41	70.27	26.18	40.59	171.31
SL1344_0719	54.76	404.64	755.68	291.27	5.40	79.09	78.92	334.14	362.84	98.62	84.07	504.91	168.73	110.16	54.26	35.14	154.26
SL1344_0074	3.36	3.49	5.46	9.72	0.71	1.82	3.88	5.23	3.96	14.00	6.90	4.82	2.81	2.38	2.85	2.99	4.94
SL1344_0720	49.62	344.16	674.87	239.59	2.83	57.51	45.46	304.39	333.53	66.72	57.17	446.10	143.18	92.05	40.12	23.67	142.28
SL1344_0721	71.70	479.26	1138.01	623.38	30.27	163.88	153.33	396.53	532.89	290.39	155.30	598.81	291.36	197.51	188.01	189.81	137.62
SL1344_ncRNA_51	253.32	1388.25	4001.27	3765.67	301.89	1154.43	929.21	1640.43	1651.27	2447.65	887.56	1484.74	1572.72	833.69	1463.67	1779.52	263.10
SL1344_0722	88.19	144.31	69.62	287.57	1.39	72.31	17.06	415.34	55.97	111.59	114.62	40.69	52.19	39.35	6.34	14.59	203.71
SL1344_0723	76.00	91.00	53.73	213.90	1.31	57.66	16.71	322.30	44.01	95.90	93.56	33.21	43.17	34.52	9.85	18.24	243.00
SL1344_0725	92.30	96.60	54.96	223.18	6.86	68.39	35.04	204.45	65.26	108.04	120.62	33.28	53.25	68.04	21.34	57.53	149.69
SL1344_0726	180.44	187.48	133.45	48.64	4.16	177.96	51.18	181.17	171.24	61.39	69.04	125.25	132.45	131.75	26.08	59.28	121.89
SL1344_0727	109.56	110.00	82.20	26.92	1.17	111.29	19.21	116.06	114.95	33.69	35.61	79.58	64.78	73.94	6.56	23.62	59.83
SL1344_0728	133.39	141.93	82.03	34.73	0.58	115.65	23.39	156.24	125.47	43.06	43.25	89.58	77.89	68.02	4.00	23.08	59.58
SL1344_0075	0.71	0.13	1.20	0.40	0.12	0.64	0.32	0.38	0.55	1.34	0.74	0.21	0.22	0.07	0.06	0.20	1.01
SL1344_0729	93.24	98.72	68.16	30.80	2.90	77.78	18.78	109.17	99.51	35.90	38.55	75.36	56.92	64.75	5.53	19.24	37.27
SL1344_0730	245.06	308.40	315.63	143.34	15.59	196.48	204.74	358.48	302.66	91.47	99.42	301.43	276.06	305.96	66.44	105.98	246.78
SL1344_0731	626.78	931.75	955.99	569.46	13.65	524.30	515.46	1257.75	906.47	234.59	240.83	911.76	851.50	964.59	125.40	162.82	955.27
SL1344_0732	309.09	451.20	345.85	187.21	25.17	241.44	241.77	524.92	458.32	117.30	147.61	433.56	377.34	304.93	58.71	104.62	256.20
SL1344_0733	1.62	6.19	4.14	4.00	0.42	4.24	3.15	8.26	7.76	3.25	4.32	10.66	35.61	41.56	3.94	34.73	7.31
SL1344_0734	6.62	12.41	16.94	19.54	9.08	10.77	19.86	27.17	17.89	19.98	16.00	21.82	54.63	62.40	14.54	70.03	17.84
SL1344_0735	6.05	6.88	16.57	19.65	11.60	6.63	17.84	13.47	13.33	21.38	22.67	23.71	12.25	11.58	9.13	23.36	15.39
SL1344_0736	3.18	4.43	20.38	47.48	270.29	4.66	326.49	12.50	11.41	7.72	74.85	146.17	10.04	21.39	12.43	26.37	30.56
SL1344_0737	48.58	64.06	56.26	52.74	18.03	57.30	65.83	127.02	97.57	68.02	68.48	91.76	252.80	255.05	28.42	135.33	238.99
SL1344_0738	14.92	10.10	12.32	14.38	7.30	4.57	25.89	16.44	14.64	16.41	11.70	15.82	24.76	21.73	9.27	22.19	10.89
SL1344_0076	0.80	1.48	2.24	1.45	0.65	0.72	2.98	1.79	1.70	4.05	1.30	2.43	2.43	1.41	0.56	1.71	1.43
SL1344_0739	7.45	8.09	8.29	10.24	66.81	5.24	25.05	10.74	6.76	16.36	8.44	12.54	17.31	14.91	9.53	25.72	5.72
SL1344_0740	17.59	15.14	30.07	29.74	15.02	25.63	68.59	93.73	25.82	61.06	13.35	7.94	24.47	8.06	10.30	19.10	11.86
SL1344_0741	8.12	7.38	6.11	5.94	10.88	3.73	10.63	6.58	7.59	8.93	3.51	3.70	9.16	2.82	2.87	7.76	5.46
SL1344_0742	1.09	0.30	1.89	0.72	3.73	0.55	5.95	0.72	1.13	0.96	0.89	1.07	0.84	1.37	0.81	2.50	1.44
SL1344_0743	1.25	0.77	0.39	0.83	0.25	0.56	2.68	0.00	0.49	0.55	0.51	0.42	1.09	0.89	0.35	0.24	3.29
SL1344_0744	0.00	0.00	0.05	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.06	0.00	0.06	0.00	0.03	0.12
SL1344_0745	0.12	0.00	0.15	0.23	0.00	0.00	0.38	0.35	0.18	0.21	0.10	0.48	0.10	0.08	0.00	0.14	0.51
SL1344_0746	5.28	8.70	6.46	4.08	0.09	1.98	3.06	3.29	5.29	1.75	1.97	7.89	7.08	5.76	1.23	2.32	6.40
SL1344_0747	2.56	2.81	3.29	1.23	0.52	1.15	1.98	2.02	2.43	2.51	2.55	2.79	3.34	3.52	0.71	1.89	16.64
SL1344_0748	3.16	3.91	4.20	5.12	1.92	2.67	3.17	4.29	4.14	6.81	6.93	5.89	4.13	5.46	3.31	3.70	15.11
SL1344_0077	0.82	0.81	0.31	0.76	0.20	0.15	0.52	0.98	0.25	1.58	0.80	0.88	0.64	0.69	0.09	0.64	1.01
SL1344_0749	576.95	685.85	232.30	230.69	383.39	302.09	647.00	1048.61	1843.13	241.14	139.54	341.15	396.12	398.83	1273.48	213.69	717.19
SL1344_0750	34.38	51.29	39.94	29.47	2.21	18.35	26.19	80.32	55.07	113.24	33.79	39.26	35.78	33.32	5.77	11.00	76.87
SL1344_0751	25.94	33.73	28.58	18.98	1.90	17.70	21.30	54.55	38.27	71.78	22.33	31.23	24.21	22.24	8.58	8.81	84.51
SL1344_0752	10.56	18.33	12.56	11.10	3.51	12.43	7.69	32.18	22.08	50.27	8.13	12.12	11.88	10.39	4.42	4.92	75.59
SL1344_0753	22.66	26.72	19.07	26.85	18.42	28.17	23.26	74.41	33.52	70.03	13.79	20.15	16.90	20.96	20.58	12.96	105.45
SL1344_0754	3.38	2.30	3.38	1.91	7.33	1.37	12.47	2.91	4.33	1.94	2.34	4.01	4.71	2.51	2.83	9.49	4.28
SL1344_0755	32.78	29.73	22.37	18.50	1.81	23.62	49.95	51.02	35.92	29.95	22.47	25.57	62.55	39.03	27.59	114.95	38.35
SL1344_0756	35.06	33.48	23.01	15.63	3.95	19.83	25.41	42.14	31.43	21.50	19.52	27.16	26.45	19.16	4.02	11.09	48.36
SL1344_0757	453.21	468.83	502.18	141.44	239.11	647.71	764.31	721.01	477.90	349.28	357.59	310.33	257.80	289.43	411.69	354.40	372.29
SL1344_0758	91.13	101.18	118.39	177.14	4.02	48.47	149.87	117.87	119.69	273.33	158.56	143.96	117.10	21.78	35.36	218.41	224.86
SL1344_0078	0.95	0.30	1.34	0.87	0.05	0.22	0.51	0.98	1.30	1.37	0.68	0.65	0.88	1.10	0.27	0.56	1.82
SL1344_0759	56.13	75.77	71.42	137.86	1.08	29.50	86.45	69.21	75.52	117.23	102.93	90.64	89.20	14.82	14.05	133.90	110.72
SL1344_0760	59.76	68.54	67.55	73.13	0.24	21.43	59.09	68.96	67.53	70.45	61.94	82.40	74.95	10.06	3.32	67.40	80.20
SL1344_0761	14.63	22.97	17.71	17.55	3.65	16.56	23.27	30.20	22.42	24.69	16.21	20.20	18.13	17.53	5.03	12.81	26.87
SL1344_0762	16.04	16.22	21.79	21.38	2.44	15.42	18.80	36.72	27.52	33.64	30.55	31.64	29.74	56.01	18.60	16.43	72.39
SL1344_0763	102.87	109.64	70.73	25.23	3.54	70.26	16.63	138.45	90.30	15.53	13.65	58.88	88.52	42.08	8.55	11.15	31.30
SL1344_0764	16.82	18.32	43.85	85.91	14.95	13.11	24.55	76.57	25.51	51.53	15.03	31.69	24.25	16.43	17.93	21.88	99.04
SL1344_0765	8.32	12.91	21.92	39.81	4.82	6.32	11.16	30.89	14.68	32.12	11.30	13.58	15.62	11.54	5.01	11.96	55.13
SL1344_0766	8.61	15.70	23.24	46.92	1.74	9.39	14.54	23.59	14.42	33.23	15.33	17.80	14.70	11.71	3.16	19.28	45.35
SL1344_0767	4.55	6.65	36.83	44.83	2.84	5.83	6.04	11.32	5.87	6.03	3.19	6.47	3.25	3.29	3.56	4.65	40.75
SL1344_0768	4.24	9.24	40.83	60.62	6.14	5.91	5.83	8.92	8.15	6.95	4.20	7.59	4.79	3.36	1.86	5.12	18.71
SL1344_0008	78.30	61.45	54.96	53.66	27.19	65.15	60.91	107.89	54.90	69.60	33.28	29.59	18.12	15.83	29.04	18.67	37.88
SL1344_0079	4.28	3.31	3.01	3.19	0.87	1.93	2.29	3.20	3.32	4.25	3.49	1.45	3.96	3.03	0.90	1.25	3.57
SL1344_0769	15.48	25.52	44.54	42.99	23.90	19.17	35.51	46.59	35.77	31.32	38.36	52.83	60.21	154.96	23.76	93.83	184.27
SL1344_0770	1.67	3.39	1.79	0.71	0.48	1.50	3.44	1.25	3.05	1.37	1.65	2.58	55.56	93.37	40.81	50.30	141.04
SL1344_0771	1.03	0.91	1.75	0.69	0.60	1.73	2.21	2.21	2.29	1.17	0.48	1.60	128.08	221.23	20.18	93.72	265.56
SL1344_0772	1.46	1.97	0.83	1.06	0.00	1.08	0.43	2.38	1.03	0.82	0.86	1.53	97.52	113.70	9.11	44.04	95.13
SL1344_0773	3.05	1.76	1.40	0.54	0.25	0.37	0.87	1.22	1.42	0.36	0.17	1.24	75.39	108.34	7.15	32.27	72.99
SL1344_0774	2.01	1.94	1.54	1.04	0.27	0.40	0.96	1.34	1.39	1.78	1.09	1.51	70.21	142.99	9.49	30.46	77.02
SL1344_ncRNA_52	54.46	85.73	27.85	24.63	4.01	49.06	447.29	79.69	101.79	48.09	32.28	62.01	71.11	26.28	88.44	118.78	37.82
SL1344_0775	43.29	46.96	39.06	17.78	6.58	26.48	47.34	52.25	40.24	26.09	28.59	55.84	35.67	29.35	28.70	40.64	86.26
SL1344_0776	13.10	14.13	40.09	71.18	40.14	12.10	22.00	16.86	18.25	14.93	34.19	111.78	15.18	27.62	10.97	19.78	111.62
SL1344_0080	6.76	5.67	5.66	3.65	1.02	6.19	5.63	7.37	10.22	10.82	6.07	6.75	6.23	7.46	2.69	7.46	10.17
SL1344_0777	18.76	25.51	14.69	16.15	2.40	16.75	5.78	29.36	28.46	60.30	27.82	17.51	17.66	22.85	5.66	13.78	10.25
SL1344_0778	40.50	40.88	29.58	34.69	3.83	37.47	15.93	38.34	33.59	184.59	69.43	47.17	43.23	37.56	8.49	43.71	22.75
SL1344_0779	35.07	34.11	23.42	33.01	3.28	27.81	10.26	44.21	33.95	109.59	39.08	36.53	37.97	55.59	9.54	44.32	19.75
SL1344_0780	32.59	45.40	24.72	47.02	3.20	28.22	9.47	45.96	42.97	162.07	49.25	43.49	48.07	57.56	6.18	57.90	14.20
